YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2011 12 09 06 50 267 11.2 13.8  2.30 11.43  5.86 999 1024.2   6.0   9.2  -2.2 99.0 99.00
2011 12 09 07 50 269 10.8 13.3  2.42  6.25  5.77 999 1024.7   6.4   9.2  -2.2 99.0 99.00
2011 12 09 08 50 266  9.7 12.2  2.48  6.25  5.58 999 1025.0   6.6   9.2  -2.1 99.0 99.00
2011 12 09 09 50 263 10.0 12.1  2.28  6.67  5.69 999 1025.3   6.5   9.2  -1.9 99.0 99.00
2011 12 09 10 50 249  8.7 11.3  1.96 11.43  5.50 999 1025.9   6.6   9.1  -1.5 99.0 99.00
2011 12 09 11 50 242  7.7  9.3  1.92  5.88  5.37 999 1026.1   6.8   9.1  -1.8 99.0 99.00
2011 12 09 12 50 234  8.2 10.0  1.76  5.88  5.36 999 1026.3   7.1   9.2  -2.2 99.0 99.00
2011 12 09 13 50 235  7.4  9.6  1.55  5.56  5.11 999 1026.7   7.4   9.2  -1.5 99.0 99.00
2011 12 09 14 50 217  7.9  9.5  1.60 10.00  5.30 999 1027.1   7.4   9.2  -0.9 99.0 99.00
2011 12 09 15 50 205  8.4  9.7  1.48 10.00  5.43 999 1026.2   7.5   9.2  -0.5 99.0 99.00
2011 12 09 16 50 210 10.4 12.6  1.54 10.00  5.11 999 1025.3   7.6   9.2   1.7 99.0 99.00
2011 12 09 17 50 204  9.5 11.6  1.69 10.00  5.15 999 1025.2   7.5   9.2   2.0 99.0 99.00
2011 12 09 18 50 199 10.2 12.3  1.69  9.09  5.09 999 1024.8   8.1   9.2   4.0 99.0 99.00
2011 12 09 19 50 194 11.3 13.3  1.90  5.26  5.03 999 1024.0   8.6   9.2   5.2 99.0 99.00
2011 12 09 20 50 195 11.1 13.4  1.94  5.26  4.98 999 1023.9   9.0   9.2   5.8 99.0 99.00
2011 12 09 21 50 193 10.9 13.0  1.92  5.88  4.90 999 1023.3   9.2   9.2   6.3 99.0 99.00
2011 12 09 22 50 193 11.0 13.2  1.99  5.88  4.94 999 1023.0   9.2   9.2   6.7 99.0 99.00
2011 12 09 23 50 195 10.0 12.4  2.10  5.88  5.10 999 1023.2   9.3   9.2   7.5 99.0 99.00
2011 12 10 00 50 193 10.5 13.1  2.12  6.67  5.19 999 1023.0   9.4   9.2   7.6 99.0 99.00
2011 12 10 01 50 193  9.4 11.1  2.02  6.67  5.14 999 1022.9   9.5   9.2   8.2 99.0 99.00
2011 12 10 02 50 200  8.9 10.4  1.98  6.25  5.07 999 1022.9   9.6   9.2   8.6 99.0 99.00
2011 12 10 03 50 200  8.1  9.7  1.90  6.25  5.19 999 1022.6   9.7   9.2   8.8 99.0 99.00
2011 12 10 04 50 224  6.1  7.1  1.93  6.25  5.29 999 1022.0   9.6   9.2   9.1 99.0 99.00
2011 12 10 05 50 206  6.3  7.4  1.86  6.25  5.23 999 1021.2   9.6   9.2   9.5 99.0 99.00
2011 12 10 06 50 194  7.5  8.8  1.63  6.67  5.13 999 1020.7   9.7   9.2   9.2 99.0 99.00
2011 12 10 07 50 200  7.9  9.5  1.73  6.67  5.17 999 1019.9   9.9   9.2   9.0 99.0 99.00
2011 12 10 08 50 252  5.4  7.0  1.52  5.56  5.04 999 1019.9   8.5   9.2   7.8 99.0 99.00
2011 12 10 09 50 277  7.2  8.5  1.43  6.25  5.10 999 1019.4   8.8   9.2   5.8 99.0 99.00
2011 12 10 10 50 250  6.6  7.7  1.40  5.88  4.95 999 1019.7   8.4   9.2   3.3 99.0 99.00
2011 12 10 11 50 282  6.5  7.8  1.35  6.25  4.77 999 1019.7   7.8   9.2   3.8 99.0 99.00
2011 12 10 12 50 268  6.4  9.4  1.24  5.88  4.75 999 1019.9   7.1   9.2   0.6 99.0 99.00
2011 12 10 13 50 285  6.2  7.7  1.10  6.25  4.57 999 1019.7   7.3   9.2   1.0 99.0 99.00
2011 12 10 14 50 289  7.3  8.5  1.13  6.25  4.48 999 1019.9   7.1   9.2   1.2 99.0 99.00
2011 12 10 15 50 304  7.6  9.4  1.06  4.35  4.36 999 1019.7   6.5   9.2   1.5 99.0 99.00
2011 12 10 16 50 320  7.6  8.7  1.18  4.55  4.28 999 1019.5   6.2   9.2   0.9 99.0 99.00
2011 12 10 17 50 330  7.5  8.8  1.23  4.55  4.37 999 1019.6   6.2   9.1   0.4 99.0 99.00
2011 12 10 18 50 329  8.8 10.7  1.14  5.00  4.34 999 1019.8   6.2   9.1   0.4 99.0 99.00
2011 12 10 19 50 335  9.4 10.9  1.10  5.26  4.13 999 1020.6   5.7   9.1  -0.9 99.0 99.00
2011 12 10 20 50 324  9.8 11.3  1.25  4.00  4.00 999 1021.8   5.2   9.1  -2.0 99.0 99.00
2011 12 10 21 50 338 10.7 13.0  1.41  4.76  4.22 999 1022.6   4.2   9.1  -2.8 99.0 99.00
2011 12 10 22 50 337 11.0 14.9  1.48  5.00  4.31 999 1023.7   3.2   9.1  -5.5 99.0 99.00
2011 12 10 23 50 349 10.6 13.1  1.58  5.26  4.53 999 1024.7   2.6   9.1  -6.4 99.0 99.00
2011 12 11 00 50 337  9.8 12.4  1.70  5.88  4.71 999 1026.0   2.2   9.1  -7.2 99.0 99.00
2011 12 11 01 50 340  8.1 10.6  1.60  5.88  4.72 999 1026.4   1.9   9.0  -8.2 99.0 99.00
2011 12 11 02 50 346  8.3 10.5  1.73  5.26  4.83 999 1027.1   1.7   9.0  -8.0 99.0 99.00
2011 12 11 03 50 329  8.4 10.5  1.43  5.56  4.58 999 1027.6   1.6   9.0  -8.3 99.0 99.00
2011 12 11 04 50 329  7.3  9.6  1.40  5.56  4.56 999 1028.4   1.4   9.0  -8.6 99.0 99.00
2011 12 11 05 50 330  7.4  9.5  1.22  5.00  4.33 999 1028.6   1.1   9.0  -9.1 99.0 99.00
2011 12 11 06 50 308  6.2  8.0  1.11  4.55  4.20 999 1029.7   1.3   9.0  -9.3 99.0 99.00
2011 12 11 07 50 319  6.3  8.6  0.99  4.55  3.99 999 1030.4   1.2   9.0  -9.8 99.0 99.00
2011 12 11 08 50 325  7.1  8.6  0.88  4.35  3.96 999 1030.7   1.4   9.0 -10.1 99.0 99.00
2011 12 11 09 50 330  6.9 10.4  0.87  4.35  3.84 999 1031.4   1.3   9.0  -9.3 99.0 99.00
2011 12 11 10 50 332  5.9  8.2  0.98  4.35  3.91 999 1032.2   1.2   9.0  -9.7 99.0 99.00
2011 12 11 11 50 300  3.4  6.6  0.81  4.35  3.87 999 1033.3   1.4   9.0  -9.6 99.0 99.00
2011 12 11 12 50 313  4.1  7.4  0.68  3.85  3.89 999 1033.8   1.5   9.0  -9.2 99.0 99.00
2011 12 11 13 50 282  3.9  5.4  0.62  4.00  3.88 999 1034.4   1.6   9.0  -8.8 99.0 99.00
2011 12 11 14 50 282  3.9  6.1  0.57  3.70  3.78 999 1035.0   1.7   9.0  -9.0 99.0 99.00
2011 12 11 15 50 283  2.3  3.7  0.60  9.09  3.97 999 1035.0   1.7   9.0  -9.3 99.0 99.00
2011 12 11 16 50 265  3.4  5.5  0.61  8.33  4.04 999 1034.8   1.7   9.0  -8.2 99.0 99.00
2011 12 11 17 50 252  2.8  4.1  0.56  8.33  4.23 999 1034.6   1.8   9.0  -8.0 99.0 99.00
2011 12 11 18 50 231  3.5  5.2  0.51  8.33  4.01 999 1034.6   1.8   9.0  -8.9 99.0 99.00
2011 12 11 19 50 246  4.5  6.0  0.52  8.33  4.41 999 1034.6   1.9   9.0  -7.7 99.0 99.00
2011 12 11 20 50 235  4.9  6.7  0.56  8.33  4.37 999 1035.2   2.1   9.0  -7.5 99.0 99.00
2011 12 11 21 50 238  4.4  6.5  0.59  9.09  4.37 999 1035.5   2.2   9.0  -7.6 99.0 99.00
2011 12 11 22 50 227  5.1  6.8  0.58  7.69  4.29 999 1035.3   2.6   9.0  -6.1 99.0 99.00
2011 12 11 23 50 237  6.1  7.5  0.64  7.69  4.18 999 1035.7   2.8   9.0  -5.4 99.0 99.00
2011 12 12 00 50 215  6.8  8.2  0.65  8.33  3.81 999 1035.2   3.2   8.9  -5.1 99.0 99.00
2011 12 12 01 50 216  7.5  8.8  0.71  3.70  3.74 999 1034.9   3.6   8.9  -5.2 99.0 99.00
2011 12 12 02 50 219  9.5 11.1  0.79  4.00  3.66 999 1034.2   4.3   8.9  -3.3 99.0 99.00
2011 12 12 03 50 226  9.6 11.4  1.01  4.00  3.76 999 1034.1   4.9   8.9  -2.8 99.0 99.00
2011 12 12 04 50 225 10.0 12.0  1.28  4.35  4.12 999 1033.9   5.1   8.9  -3.3 99.0 99.00
2011 12 12 05 50 226 10.9 12.6  1.60  5.00  4.43 999 1033.4   5.2   8.9  -2.5 99.0 99.00
2011 12 12 06 50 226 10.8 12.7  1.67  5.56  4.56 999 1033.3   5.3   8.9  -3.1 99.0 99.00
2011 12 12 07 50 237 10.8 13.0  1.79  5.56  4.79 999 1033.0   5.6   8.9  -1.9 99.0 99.00
2011 12 12 08 50 236 11.0 14.0  1.87  6.25  4.89 999 1032.6   5.8   8.9  -1.5 99.0 99.00
2011 12 12 09 50 233  9.9 11.9  1.87  6.25  4.91 999 1032.9   6.0   8.9  -1.5 99.0 99.00
2011 12 12 10 50 234 10.6 12.1  2.05  6.25  5.10 999 1032.7   6.4   8.9  -1.0 99.0 99.00
2011 12 12 11 50 233 10.1 12.6  2.11  6.25  5.18 999 1033.2   6.5   8.9  -0.6 99.0 99.00
2011 12 12 12 50 232 10.2 12.1  2.08  6.25  5.09 999 1033.3   6.6   8.9  -0.1 99.0 99.00
2011 12 12 13 50 231  9.7 11.1  1.76  6.25  4.89 999 1033.2   6.6   8.9  -0.2 99.0 99.00
2011 12 12 14 50 224  9.8 11.4  1.65  6.25  4.80 999 1033.0   6.9   9.0  -0.7 99.0 99.00
2011 12 12 15 50 226  9.3 11.2  1.59  6.25  4.72 999 1032.4   7.0   9.0  -0.5 99.0 99.00
2011 12 12 16 50 224  9.3 10.8  1.49  6.25  4.66 999 1031.3   7.1   9.0  -0.5 99.0 99.00
2011 12 12 17 50 218  9.7 11.0  1.62  5.88  4.77 999 1030.9   7.1   9.0  -0.1 99.0 99.00
2011 12 12 18 50 218  9.3 10.6  1.56  6.25  4.70 999 1030.4   7.5   9.0  -1.1 99.0 99.00
2011 12 12 19 50 214  9.5 11.0  1.44  5.88  4.54 999 1030.4   7.6   9.0   0.2 99.0 99.00
2011 12 12 20 50 204  8.9 10.6  1.45  5.88  4.54 999 1030.7   7.7   9.0   1.9 99.0 99.00
2011 12 12 21 50 213 10.1 11.5  1.50  5.88  4.56 999 1030.3   8.1   8.9   2.1 99.0 99.00
2011 12 12 22 50 217  9.7 11.3  1.49  5.56  4.51 999 1030.1   8.2   8.9   3.0 99.0 99.00
2011 12 12 23 50 235  8.3  9.7  1.48  5.88  4.46 999 1029.7   8.4   8.9  -1.2 99.0 99.00
2011 12 13 00 50 229  7.7  8.8  1.41  6.25  4.50 999 1029.4   8.1   8.9   0.0 99.0 99.00
2011 12 13 01 50 231  8.0  9.3  1.43  5.88  4.58 999 1029.1   8.0   8.9   0.7 99.0 99.00
2011 12 13 02 50 223  7.3  8.7  1.35  5.56  4.44 999 1028.5   7.8   8.9   1.0 99.0 99.00
2011 12 13 03 50 221  7.3  8.6  1.27  5.88  4.46 999 1028.2   7.7   8.9   0.7 99.0 99.00
2011 12 13 04 50 224  7.6  8.9  1.22  5.56  4.48 999 1028.0   7.6   8.9   0.8 99.0 99.00
2011 12 13 05 50 226  7.7  9.0  1.19  5.56  4.43 999 1027.2   7.6   8.9   0.6 99.0 99.00
2011 12 13 06 50 231  7.9  9.1  1.16  5.56  4.32 999 1027.0   7.5   8.9   0.8 99.0 99.00
2011 12 13 07 50 231  7.6  9.0  1.09  5.26  4.22 999 1026.6   7.4   8.9   0.8 99.0 99.00
2011 12 13 08 50 247  7.5  8.8  1.21  5.00  4.38 999 1026.3   7.4   8.8  -0.3 99.0 99.00
2011 12 13 09 50 263  6.3  7.8  1.11  5.26  4.36 999 1025.9   7.0   8.9  -1.3 99.0 99.00
2011 12 13 10 50 260  5.0  6.1  0.97  5.00  4.47 999 1026.1   6.6   8.9  -1.1 99.0 99.00
2011 12 13 11 50 273  3.0  4.2  0.88  4.76  4.40 999 1026.1   6.3   8.9  -1.2 99.0 99.00
2011 12 13 12 50 289  1.9  2.7  0.92  5.00  4.50 999 1025.9   6.2   8.9  -1.2 99.0 99.00
2011 12 13 13 50 333  1.7  2.7  0.83  5.26  4.65 999 1025.9   6.2   8.9  -1.2 99.0 99.00
2011 12 13 14 50  16  2.0  2.9  0.78  4.76  4.59 999 1025.7   6.4   8.9  -2.1 99.0 99.00
2011 12 13 15 50  29  4.9  6.4  0.72 10.81  4.83 999 1025.4   6.7   8.9  -0.5 99.0 99.00
2011 12 13 16 50  29  6.9  8.3  0.73 10.00  4.62 999 1024.8   6.6   8.9   0.6 99.0 99.00
2011 12 13 17 50  37  7.7  9.1  0.78 10.81  4.03 999 1024.3   6.6   8.9   1.5 99.0 99.00
2011 12 13 18 50  25  8.8 10.6  1.07 10.00  4.04 999 1024.0   6.2   8.9  -0.2 99.0 99.00
2011 12 13 19 50  19  7.6  9.0  1.00  4.35  4.25 999 1024.3   6.4   8.9   0.2 99.0 99.00
2011 12 13 20 50  13  8.2  9.5  1.13  4.35  4.22 999 1024.6   6.2   8.9  -0.5 99.0 99.00
2011 12 13 21 50   9  9.4 11.0  1.16  4.35  4.41 999 1024.7   6.5   8.9   0.1 99.0 99.00
2011 12 13 22 50  20  8.4  9.9  1.18  4.17  4.16 999 1024.9   6.3   8.9   0.0 99.0 99.00
2011 12 13 23 50  17  9.2 10.8  1.24 11.43  4.38 999 1025.1   6.5   8.9  -0.4 99.0 99.00
2011 12 14 00 50  15  8.3  9.8  1.30  4.55  4.45 999 1025.5   6.6   8.9   0.1 99.0 99.00
2011 12 14 01 50  16  8.3  9.8  1.17  4.76  4.38 999 1025.3   6.5   8.9   0.5 99.0 99.00
2011 12 14 02 50  18  8.0  9.3  1.12 10.81  4.34 999 1025.4   6.2   8.9   0.7 99.0 99.00
2011 12 14 03 50  26  8.9 10.6  1.22  5.00  4.41 999 1025.1   5.8   8.8   0.9 99.0 99.00
2011 12 14 04 50  31  9.7 11.2  1.30  5.00  4.35 999 1025.2   5.4   8.9   0.7 99.0 99.00
2011 12 14 05 50  32  9.2 10.7  1.48  5.56  4.57 999 1025.3   4.9   8.8  -0.1 99.0 99.00
2011 12 14 06 50  31  9.0 10.4  1.61  5.88  4.84 999 1025.7   4.7   8.8  -0.6 99.0 99.00
2011 12 14 07 50  23  8.0  9.6  1.65  6.25  4.91 999 1025.8   4.5   8.8  -0.5 99.0 99.00
2011 12 14 08 50  24  8.4 10.0  1.68  5.88  5.08 999 1025.8   4.6   8.8  -0.1 99.0 99.00
2011 12 14 09 50  29  8.3 10.2  1.71  5.88  4.97 999 1026.2   4.3   8.8  -0.6 99.0 99.00
2011 12 14 10 50  26  7.9  9.5  1.76  6.25  5.08 999 1027.0   4.3   8.8  -1.0 99.0 99.00
2011 12 14 11 50  23  7.7  9.7  1.58  6.25  5.06 999 1027.4   4.3   8.8  -1.3 99.0 99.00
2011 12 14 12 50  21  8.3 10.2  1.58  5.88  4.99 999 1027.9   4.5   8.8  -0.8 99.0 99.00
2011 12 14 13 50  29  9.3 11.2  1.53  5.56  4.72 999 1028.2   4.4   8.8  -1.2 99.0 99.00
2011 12 14 14 50  26  8.6 10.2  1.51  5.56  4.74 999 1028.8   4.4   8.8  -3.2 99.0 99.00
2011 12 14 15 50  28  8.7 10.9  1.53  6.25  4.70 999 1028.2   4.3   8.8  -4.5 99.0 99.00
2011 12 14 16 50  25  7.7  9.5  1.50  4.76  4.73 999 1028.0   4.3   8.8  -3.7 99.0 99.00
2011 12 14 17 50  27  8.3 10.4  1.50  6.67  4.86 999 1027.7   4.3   8.8  -3.7 99.0 99.00
2011 12 14 18 50  24  8.3 10.5  1.42  6.25  4.79 999 1027.5   4.2   8.8  -4.4 99.0 99.00
2011 12 14 19 50  23  6.9  8.5  1.26  5.56  4.57 999 1027.9   4.2   8.8  -4.3 99.0 99.00
2011 12 14 20 50  32  6.4  9.2  1.33  9.09  4.88 999 1028.5   4.0   8.9  -4.3 99.0 99.00
2011 12 14 21 50  35  5.6  7.6  1.28  9.09  5.19 999 1028.6   3.9   8.8  -4.4 99.0 99.00
2011 12 14 22 50  32  5.0  6.7  1.26  9.09  5.28 999 1028.9   4.0   8.8  -4.1 99.0 99.00
2011 12 14 23 50  40  4.9  7.3  1.34 10.81  5.44 999 1029.7   4.1   8.8  -4.8 99.0 99.00
2011 12 15 00 50  55  4.1  5.6  1.29  7.14  5.47 999 1029.5   4.1   8.8  -5.0 99.0 99.00
2011 12 15 01 50  43  3.3  5.5  1.23 10.00  5.63 999 1029.1   4.1   8.8  -5.3 99.0 99.00
2011 12 15 02 50  67  2.9  4.4  1.15  6.25  5.48 999 1028.4   4.0   8.8  -4.7 99.0 99.00
2011 12 15 03 50  92  2.2  3.2  0.99 10.00  5.32 999 1028.3   4.0   8.8  -5.4 99.0 99.00
2011 12 15 04 50 111  3.2  4.5  0.97  9.09  5.54 999 1027.4   4.1   8.7  -4.7 99.0 99.00
2011 12 15 05 50 185  1.5  2.5  0.96 10.00  5.82 999 1027.0   4.1   8.7  -4.6 99.0 99.00
2011 12 15 06 50 161  2.0  3.4  1.00 10.00  6.18 999 1026.7   4.3   8.7  -4.3 99.0 99.00
2011 12 15 07 50 166  3.9  5.4  1.11 10.00  6.73 999 1025.7   4.5   8.8  -3.5 99.0 99.00
2011 12 15 08 50 173  5.0  6.6  1.02  9.09  6.88 999 1025.2   4.9   8.8  -2.4 99.0 99.00
2011 12 15 09 50 165  6.2  7.6  1.14  9.09  6.59 999 1024.1   5.1   8.8  -1.0 99.0 99.00
2011 12 15 10 50 182  7.9  9.0  1.35  9.09  6.45 999 1023.6   5.8   8.8   1.0 99.0 99.00
2011 12 15 11 50 188  8.3 10.2  1.47 10.00  6.10 999 1023.8   6.4   8.8   2.3 99.0 99.00
2011 12 15 12 50 191 11.4 13.5  1.62 10.81  5.43 999 1022.1   6.9   8.8   2.4 99.0 99.00
2011 12 15 13 50 193 11.9 13.8  1.92 10.00  5.12 999 1021.0   7.3   8.9   3.2 99.0 99.00
2011 12 15 14 50 193 12.8 14.9  2.17  5.26  5.13 999 1019.8   7.6   8.9   3.6 99.0 99.00
2011 12 15 15 50 188 12.1 15.2  2.30  5.56  5.26 999 1018.1   7.9   8.9   4.6 99.0 99.00
2011 12 15 16 50 183 13.6 16.7  2.53  5.88  5.25 999 1015.4   8.3   8.8   4.6 99.0 99.00
2011 12 15 17 50 186 13.6 16.8  2.80  6.25  5.62 999 1014.0   8.3   8.8   5.8 99.0 99.00
2011 12 15 18 50 180 13.7 16.3  3.11  6.67  5.78 999 1012.4   8.6   8.8   7.2 99.0 99.00
2011 12 15 19 50 182 14.0 17.0  3.09  7.14  5.97 999 1011.2   9.1   8.8   8.3 99.0 99.00
2011 12 15 20 50 183 13.5 17.5  3.60  7.14  6.34 999 1009.4   9.8   8.8   8.6 99.0 99.00
2011 12 15 21 50 189 14.2 17.4  3.61  7.69  6.43 999 1008.1  10.3   8.8   9.1 99.0 99.00
2011 12 15 22 50 196 13.9 16.5  3.78  7.69  6.70 999 1007.5  10.6   8.9   9.5 99.0 99.00
2011 12 15 23 50 200 12.4 15.1  3.55  8.33  6.71 999 1006.9  10.4   8.9   9.9 99.0 99.00
2011 12 16 00 50 201 11.8 14.2  3.50  7.69  6.60 999 1005.8  10.4   8.9  10.3 99.0 99.00
2011 12 16 01 50 208 11.8 14.6  3.08  8.33  6.37 999 1004.7  10.4   8.9  10.3 99.0 99.00
2011 12 16 02 50 209 13.0 16.0  3.18  7.69  6.04 999 1003.4  10.6   8.9  10.5 99.0 99.00
2011 12 16 03 50 217 11.7 13.7  2.95  7.14  5.97 999 1003.5  10.3   8.9  10.2 99.0 99.00
2011 12 16 04 50 222 11.4 13.6  2.90  7.69  5.91 999 1002.5  10.3   8.9  10.2 99.0 99.00
2011 12 16 05 50 226 11.8 14.5  3.14  7.14  6.10 999 1002.2  10.5   8.9  10.4 99.0 99.00
2011 12 16 06 50 219 10.7 12.5  2.75  7.69  6.09 999 1001.4  10.4   8.9  10.3 99.0 99.00
2011 12 16 07 50 224 10.8 12.8  2.81  7.14  6.20 999 1001.1  10.3   8.9  10.2 99.0 99.00
2011 12 16 08 50 223 10.0 11.7  2.71  6.25  5.98 999 1000.6  10.2   8.8  10.1 99.0 99.00
2011 12 16 09 50 229  9.8 11.6  2.44  7.14  5.99 999 1000.9  10.4   8.8  10.3 99.0 99.00
2011 12 16 10 50 249  8.0 10.6  2.37 11.43  6.10 999 1001.6  10.0   8.9   9.9 99.0 99.00
2011 12 16 11 50 263 10.0 12.2  2.33  7.69  5.99 999 1001.8  10.3   8.9   6.2 99.0 99.00
2011 12 16 12 50 274 13.6 16.6  2.31 10.81  5.71 999 1002.9  10.1   8.9   4.1 99.0 99.00
2011 12 16 13 50 274 14.4 18.9  2.76  5.26  5.56 999 1004.4   9.4   8.9   3.6 99.0 99.00
2011 12 16 14 50 276 16.6 20.0  2.89  5.88  5.63 999 1005.3   9.2   8.9   2.1 99.0 99.00
2011 12 16 15 50 268 14.7 17.3  3.54  7.14  6.10 999 1005.8   8.7   8.9   2.7 99.0 99.00
2011 12 16 16 50 280 13.6 16.3  3.18  7.69  5.95 999 1006.5   8.9   8.9   2.8 99.0 99.00
2011 12 16 17 50 278 12.8 15.0  3.47  7.14  6.12 999 1007.6   8.9   8.8   2.1 99.0 99.00
2011 12 16 18 50 303 12.0 15.2  3.10  7.14  5.98 999 1008.9   8.7   8.8   0.5 99.0 99.00
2011 12 16 19 50 301 12.2 14.2  2.58  7.14  5.70 999 1011.0   8.6   8.8  -0.1 99.0 99.00
2011 12 16 20 50 314 11.4 13.7  2.44  7.14  5.51 999 1012.4   7.8   8.8  -0.3 99.0 99.00
2011 12 16 21 50 318 11.7 14.1  2.37  6.67  5.44 999 1013.1   7.5   8.8  -0.2 99.0 99.00
2011 12 16 22 50 331 10.8 13.1  2.45  6.67  5.56 999 1013.9   6.8   8.8  -1.4 99.0 99.00
2011 12 16 23 50 322  9.4 11.7  2.05  5.88  5.37 999 1014.7   6.7   8.8  -0.8 99.0 99.00
2011 12 17 00 50 313  7.3  9.3  1.87  6.25  5.32 999 1015.8   6.5   8.8  -1.0 99.0 99.00
2011 12 17 01 50 302  8.0  9.6  1.54 10.00  5.08 999 1015.5   6.5   8.8  -1.5 99.0 99.00
2011 12 17 02 50 309  8.4 10.5  1.51 11.43  5.11 999 1015.8   6.2   8.8  -2.0 99.0 99.00
2011 12 17 03 50 321  5.3  7.4  1.53  5.00  5.08 999 1015.5   6.0   8.8  -1.8 99.0 99.00
2011 12 17 04 50 312  5.6  7.4  1.38  4.76  4.94 999 1015.9   5.4   8.8  -2.6 99.0 99.00
2011 12 17 05 50 315  4.7  6.4  1.35  5.56  5.17 999 1015.6   5.3   8.8  -2.3 99.0 99.00
2011 12 17 06 50 338  5.2  6.7  1.30  5.00  5.18 999 1015.5   5.0   8.8  -2.6 99.0 99.00
2011 12 17 07 50 346  4.2  5.7  1.23 10.81  5.17 999 1015.4   4.7   8.8  -3.1 99.0 99.00
2011 12 17 08 50 319  2.0  3.3  1.15 11.43  5.29 999 1015.7   4.6   8.8  -3.1 99.0 99.00
2011 12 17 09 50 330  1.1  2.4  1.22 11.43  5.58 999 1015.7   4.6   8.8  -3.2 99.0 99.00
2011 12 17 10 50 315  1.6  3.2  1.04 12.12  5.33 999 1015.8   4.7   8.8  -3.0 99.0 99.00
2011 12 17 11 50 320  1.3  2.3  1.05 10.81  5.97 999 1016.3   4.8   8.7  -2.7 99.0 99.00
2011 12 17 12 50 330  0.2  0.7  0.99  9.09  6.14 999 1016.9   4.9   8.8  -2.8 99.0 99.00
2011 12 17 13 50 146  1.0  1.6  0.89  9.09  6.38 999 1016.9   5.2   8.7  -2.1 99.0 99.00
2011 12 17 14 50 283  2.4  4.0  0.85 12.12  6.44 999 1016.5   5.2   8.8  -2.3 99.0 99.00
2011 12 17 15 50 302  4.9  5.9  0.84 12.12  6.44 999 1016.3   2.8   8.7   0.3 99.0 99.00
2011 12 17 16 50 360  9.0 10.7  0.86 10.81  5.80 999 1015.7   2.1   8.7   1.9 99.0 99.00
2011 12 17 17 50  18  8.9 10.2  1.01 10.00  4.07 999 1015.3   1.9   8.7   1.7 99.0 99.00
2011 12 17 18 50  23 10.2 12.4  1.16  4.35  4.07 999 1015.2   1.7   8.7   0.3 99.0 99.00
2011 12 17 19 50  17  9.9 11.5  1.39  4.55  4.25 999 1016.1   1.3   8.7   0.0 99.0 99.00
2011 12 17 20 50  19  9.6 11.4  1.52  4.76  4.52 999 1016.7   1.1   8.7  -1.5 99.0 99.00
2011 12 17 21 50  16  9.6 11.3  1.48  5.00  4.49 999 1017.3   0.8   8.7  -2.1 99.0 99.00
2011 12 17 22 50  25 10.1 12.5  1.66  5.00  4.69 999 1018.1   1.0   8.7  -2.4 99.0 99.00
2011 12 17 23 50  24 10.7 13.1  1.66  5.26  4.66 999 1018.3   0.8   8.7  -4.6 99.0 99.00
2011 12 18 00 50  16 10.6 13.3  1.68  5.56  4.69 999 1018.5   0.7   8.7  -5.7 99.0 99.00
2011 12 18 01 50  13 10.5 13.1  1.68  5.26  4.73 999 1018.9  -0.1   8.7  -7.6 99.0 99.00
2011 12 18 02 50  12 11.3 14.2  1.75  5.56  4.74 999 1018.9  -0.2   8.7  -6.1 99.0 99.00
2011 12 18 03 50  23 10.2 12.5  1.91  5.56  4.90 999 1019.2  -1.1   8.7  -8.2 99.0 99.00
2011 12 18 04 50  21  9.8 12.1  2.00  5.88  4.91 999 1018.8  -1.1   8.7  -7.5 99.0 99.00
2011 12 18 05 50  19 10.1 12.4  1.81  5.88  4.81 999 1018.4  -1.2   8.7  -6.5 99.0 99.00
2011 12 18 06 50  30  9.6 12.1  1.82  5.56  4.91 999 1018.8  -1.7   8.7  -8.0 99.0 99.00
2011 12 18 07 50  26  9.7 11.8  1.78  6.25  4.94 999 1019.0  -2.0   8.7  -7.8 99.0 99.00
2011 12 18 08 50  24  9.7 11.9  1.88  6.67  5.00 999 1019.2  -2.4   8.7  -7.7 99.0 99.00
2011 12 18 09 50  21 10.8 13.2  1.94  6.67  5.01 999 1019.3  -2.7   8.7  -7.4 99.0 99.00
2011 12 18 10 50  16 10.9 13.9  2.11  6.67  5.02 999 1020.0  -3.2   8.6  -7.6 99.0 99.00
2011 12 18 11 50  14  9.7 12.1  1.97  7.14  5.04 999 1021.1  -4.2   8.6 -10.6 99.0 99.00
2011 12 18 12 50   3 10.2 12.5  1.80  5.88  5.02 999 1021.5  -4.2   8.6 -10.4 99.0 99.00
2011 12 18 13 50  15  9.7 12.7  1.84  6.67  4.95 999 1022.1  -4.3   8.6 -10.7 99.0 99.00
2011 12 18 14 50  23  9.0 11.1  1.80  6.67  4.97 999 1022.3  -4.6   8.6 -10.8 99.0 99.00
2011 12 18 15 50  20  8.5 10.3  1.73  6.25  4.94 999 1021.8  -4.8   8.6 -11.3 99.0 99.00
2011 12 18 16 50   1  8.2 10.7  1.72  5.26  4.91 999 1021.5  -4.5   8.6 -10.1 99.0 99.00
2011 12 18 17 50   8  7.7  9.8  1.50  5.88  4.81 999 1021.0  -4.5   8.6 -10.9 99.0 99.00
2011 12 18 18 50 352  8.7 11.6  1.45  6.25  4.64 999 1020.9  -4.0   8.6  -9.8 99.0 99.00
