"","FIPS","County","Pop_Total","Pop_Urban","Pop_Rural","Pop_Rural_Farm","Pop_Rural_Nonfarm","Type","Pop_Male","Male_00_09","Male_10_19","Male_20_29","Male_30_39","Male_40_49","Male_50_59","Male_60_69","Male_70_79","Male_80_up","Pop_Female","Female_00_09","Female_10_19","Female_20_29","Female_30_39","Female_40_49","Female_50_59","Female_60_69","Female_70_79","Female_80_up","Male_Degree","Female_Degree","Pop_degree","Median_household_income","Total_median_earnings","Male_median_earnings","Female_median_earnings","Total_aggregate_earnings","Male_aggregate_earnings","Female_aggregate_earnings"
"972",230299558001,"Washington",634,NA,634,NA,634,"Rural",289,21,39,26,31,61,29,27,25,30,345,25,31,20,41,50,44,36,42,56,0.147982063,0.131672598,0.138888889,17788,14950,17125,13594,4729900,2442200,2287800
"973",230299558002,"Washington",829,NA,829,6,823,"Rural",398,34,62,33,58,67,56,44,40,4,431,42,59,32,52,81,48,58,32,27,0.122743682,0.161904762,0.143581081,23162,14000,20603,12083,7898200,4778300,3119900
"974",230299558003,"Washington",673,NA,673,18,655,"Rural",342,56,49,38,35,51,35,43,26,9,331,43,32,40,52,54,43,24,31,12,0.153153153,0.165217391,0.159292035,22083,13988,17917,10333,6050500,3708200,2342300
"975",230299558004,"Washington",642,NA,642,NA,642,"Rural",322,54,35,57,42,51,36,25,11,11,320,60,44,58,39,29,30,21,24,15,0.157894737,0.12755102,0.143209877,30625,20096,23750,12109,7132700,5408400,1724300
"976",230299559001,"Washington",916,NA,916,35,881,"Rural",454,56,56,55,53,91,48,40,36,19,462,65,31,55,54,94,49,49,43,22,0.132686084,0.131097561,0.131868132,27031,16929,22188,12107,9740700,6563300,3177400
"977",230299559002,"Washington",879,NA,879,6,873,"Rural",407,50,40,30,66,69,53,52,27,20,472,49,70,41,59,77,55,49,55,17,0.138047138,0.136094675,0.137007874,23365,16645,23523,11339,8226800,5468600,2758200
"978",230299559003,"Washington",990,NA,990,11,979,"Rural",504,71,58,44,61,100,68,63,31,8,486,70,54,48,51,83,67,66,35,12,0.092178771,0.234782609,0.162162162,29844,19716,23393,15603,11362500,7204800,4157700
"979",230299561001,"Washington",2458,NA,2458,39,2419,"Rural",1276,143,166,172,211,195,166,114,90,19,1182,100,187,119,167,191,148,123,86,61,0.126840317,0.209658422,0.16743649,28802,17415,21270,13994,26366100,17138600,9227500
"980",230299562001,"Washington",754,NA,754,9,745,"Rural",357,51,62,22,43,66,43,37,17,16,397,38,68,41,50,63,67,32,23,15,0.158119658,0.177121771,0.168316832,32946,18553,25368,13750,9125200,5470900,3654300
"981",230299562002,"Washington",1148,NA,1148,NA,1148,"Rural",496,65,47,79,46,47,78,55,55,24,652,53,61,85,47,95,69,57,73,112,0.250737463,0.224279835,0.235151515,20435,16542,22708,12500,11116900,6580000,4536900
"982",230299562003,"Washington",1207,NA,1207,9,1198,"Rural",595,59,109,158,64,75,58,37,25,10,612,61,138,138,77,72,42,52,15,17,0.182724252,0.283870968,0.234042553,28214,10975,17557,7450,12470600,7919200,4551400
"983",230299563001,"Washington",886,NA,886,33,853,"Rural",436,44,55,23,53,78,62,54,37,30,450,46,61,30,67,77,57,60,32,20,0.151057402,0.268072289,0.209653092,25469,15817,20114,12298,8815000,5231900,3583100
"984",230299563002,"Washington",1420,NA,1420,NA,1420,"Rural",692,89,80,97,86,93,88,74,53,32,728,82,91,81,111,61,78,73,84,67,0.112554113,0.17578125,0.145790554,23224,13722,19653,10600,14453600,9668900,4784600
"985",230299563003,"Washington",604,NA,604,NA,604,"Rural",307,33,45,29,51,35,60,25,22,7,297,36,33,24,42,55,37,27,29,14,0.117370892,0.195454545,0.15704388,29375,12813,18681,8984,6426000,4684900,1741100
"986",230299564001,"Washington",1058,NA,1058,64,994,"Rural",541,77,77,58,79,81,59,72,28,10,517,64,66,57,80,86,72,51,24,17,0.120111732,0.170798898,0.145631068,28603,16281,20648,12005,12670500,8065100,4605400
"987",230299564002,"Washington",882,NA,882,14,868,"Rural",424,49,48,52,63,63,70,29,28,22,458,47,58,55,52,76,62,47,42,19,0.109271523,0.156441718,0.133757962,26579,16304,20862,12857,9028500,5845900,3182600
"988",230299564003,"Washington",1209,NA,1209,23,1186,"Rural",596,59,92,50,78,108,94,66,29,20,613,78,83,54,100,75,108,51,45,19,0.102625298,0.147806005,0.125586854,26083,15225,20027,11144,15483200,9480300,6002800
"989",230299565001,"Washington",1157,NA,1157,26,1131,"Rural",537,58,71,43,62,86,88,57,44,28,620,69,87,46,58,108,64,76,64,48,0.129770992,0.125279642,0.127380952,21486,17391,20703,12500,11174900,7306600,3868300
"990",230299565002,"Washington",1126,NA,1126,12,1114,"Rural",563,74,89,56,96,77,73,66,32,0,563,66,64,61,97,92,71,56,42,14,0.212938005,0.207823961,0.21025641,25208,13676,17250,10202,11315100,7330200,3984900
"991",230299565003,"Washington",1279,NA,1279,5,1274,"Rural",634,76,88,77,72,119,54,59,53,36,645,40,60,58,71,101,83,91,72,69,0.141531323,0.145067698,0.143459916,22371,15307,18750,13105,11068500,7158600,3909800
"992",230310051001,"York",902,NA,902,NA,902,"Rural",462,74,83,21,77,102,61,21,23,0,440,83,59,48,67,88,71,14,10,0,0.204081633,0.241758242,0.222222222,60156,24767,34028,18229,16241700,11180400,5061400
"993",230310051002,"York",1421,173,1248,51,1197,"Rural",748,151,106,79,101,145,93,46,20,7,673,88,65,37,170,131,107,29,46,0,0.223744292,0.218436874,0.220917823,51293,25250,31287,22115,26188100,16018500,10169700
"994",230310051003,"York",1175,470,705,NA,705,"Rural",535,80,67,24,126,108,73,6,51,0,640,156,84,60,115,114,34,22,51,4,0.261333333,0.281984334,0.27176781,65282,29701,32368,23598,23271100,15652100,7619000
"995",230310051004,"York",535,NA,535,NA,535,"Rural",271,53,32,27,29,67,25,8,30,0,264,40,36,6,44,63,19,27,24,5,0.137724551,0.186170213,0.163380282,57000,24708,30625,21333,9488100,5479000,4009100
"996",230310052001,"York",2478,2478,NA,NA,NA,"Urban",1155,165,148,180,203,180,101,56,56,66,1323,166,218,208,201,197,131,53,93,56,0.22997416,0.191666667,0.210037175,41655,24081,30709,20294,36145500,21622200,14523200
"997",230310052002,"York",1971,1676,295,NA,295,"Urban",948,90,144,120,134,206,131,68,44,11,1023,80,139,124,153,193,125,89,58,62,0.128482972,0.17852349,0.155283968,41068,21616,24583,20123,28376500,16318400,12058100
"998",230310053001,"York",2494,2494,NA,NA,NA,"Urban",1241,163,121,177,255,167,171,76,104,7,1253,215,105,140,177,237,155,90,64,70,0.193511008,0.198403649,0.195977011,50395,25811,32480,20764,46453500,31947800,14505800
"999",230310053002,"York",1067,1067,NA,NA,NA,"Urban",506,90,56,92,112,73,24,17,42,0,561,65,16,133,78,49,60,25,110,25,0.226744186,0.163265306,0.191082803,33295,23156,24159,21480,13793500,7666100,6127400
"1000",230310053003,"York",1340,1340,NA,NA,NA,"Urban",585,115,86,75,81,97,56,12,30,33,755,78,136,67,125,96,72,15,67,99,0.16426513,0.227897839,0.202102804,26528,21609,20625,25046,16838600,6297400,10541200
"1001",230310053004,"York",1175,1175,NA,NA,NA,"Urban",514,95,66,77,77,61,50,32,33,23,661,84,75,136,123,44,51,51,43,54,0.112462006,0.200980392,0.1614654,20156,15647,21677,13432,13971800,8286600,5685300
"1002",230310054001,"York",697,697,NA,NA,NA,"Urban",338,22,53,26,65,28,88,14,29,13,359,0,15,13,50,50,66,95,23,47,0.440329218,0.412790698,0.424190801,41964,33026,50000,22679,17137200,11504300,5632900
"1003",230310054002,"York",1567,1567,NA,NA,NA,"Urban",753,137,78,33,101,101,146,60,79,18,814,112,80,27,157,103,125,98,70,42,0.457249071,0.392508143,0.422743056,57500,28250,51150,21033,31858000,23140000,8718000
"1004",230310061001,"York",958,958,NA,NA,NA,"Urban",573,31,17,100,81,111,109,36,65,23,385,6,20,56,15,80,90,51,58,9,0.447698745,0.287037037,0.382793017,38750,23958,23636,24464,22578200,15172500,7405700
"1005",230310061003,"York",426,426,NA,NA,NA,"Urban",190,0,26,35,0,30,14,39,14,32,236,0,16,22,0,32,43,55,32,36,0.347826087,0.285714286,0.310344828,32557,21563,22813,21367,5062800,2798500,2264400
"1006",230310061004,"York",1457,1457,NA,NA,NA,"Urban",617,41,77,67,83,108,112,46,62,21,840,102,95,77,137,114,112,66,64,73,0.176829268,0.109149278,0.139013453,33056,22564,30987,18611,26422500,11483000,14939500
"1007",230310061005,"York",1218,1218,NA,NA,NA,"Urban",609,50,127,62,90,127,90,28,9,26,609,74,86,95,80,108,93,59,14,0,0.083333333,0.166226913,0.122071517,29028,20694,21351,20352,17596700,10233700,7363000
"1008",230310061006,"York",1401,1401,NA,NA,NA,"Urban",698,33,99,65,118,142,108,63,54,16,703,47,49,36,132,166,70,76,95,32,0.327808471,0.217462932,0.269565217,40114,23472,29583,17188,23922400,14657000,9265300
"1009",230310061007,"York",1823,1823,NA,NA,NA,"Urban",911,126,107,137,141,171,88,75,66,0,912,151,81,136,131,170,108,63,60,12,0.145736434,0.19872814,0.171899529,40464,21358,25987,18517,27184000,16859900,10324100
"1010",230310061008,"York",1573,1544,29,NA,29,"Urban",769,159,71,70,228,117,69,49,6,0,804,91,71,101,182,155,83,65,34,22,0.266019417,0.232945092,0.248207885,40972,27727,36128,20965,29761100,17951800,11809400
"1011",230310200001,"York",2030,NA,2030,127,1903,"Rural",1080,208,234,95,154,194,152,30,13,0,950,113,122,79,185,216,104,99,20,12,0.157635468,0.19622093,0.178103315,49107,25044,31615,21447,32338300,19204600,13133600
"1012",230310200002,"York",2070,NA,2070,22,2048,"Rural",1004,157,81,104,214,165,126,86,33,38,1066,128,138,92,221,204,129,49,61,44,0.159722222,0.140583554,0.149932157,44176,25882,28438,23092,37927400,22597800,15329600
"1013",230310200003,"York",1547,NA,1547,NA,1547,"Rural",760,172,54,56,134,134,100,45,53,12,787,121,109,83,118,115,148,20,49,24,0.268939394,0.210019268,0.239732569,49135,22013,26917,18173,27940000,18479200,9460800
"1014",230310200004,"York",1805,NA,1805,NA,1805,"Rural",893,42,108,131,183,173,118,84,30,24,912,115,132,131,118,210,111,38,42,15,0.139968896,0.13553719,0.137820513,53355,25459,31221,20841,34084100,23133100,10951100
"1015",230310210001,"York",1540,NA,1540,12,1528,"Rural",783,60,231,76,104,182,88,19,23,0,757,104,158,71,162,129,80,18,26,9,0.172018349,0.174946004,0.17352614,53973,23895,28295,20189,25873200,15361200,10512100
"1016",230310210002,"York",1524,NA,1524,33,1491,"Rural",746,159,69,68,110,142,86,69,43,0,778,95,121,75,127,145,111,53,37,14,0.182178218,0.165103189,0.173410405,51597,24620,35430,18523,25009400,15933100,9076400
"1017",230310210003,"York",1050,NA,1050,24,1026,"Rural",505,76,42,74,112,83,42,51,20,5,545,69,52,83,84,100,81,41,35,0,0.230337079,0.273684211,0.252717391,39866,22460,26532,20260,17809500,10915500,6894100
"1018",230310220001,"York",1545,NA,1545,85,1460,"Rural",725,90,121,69,108,135,61,66,53,22,820,114,108,87,117,109,87,60,53,85,0.121900826,0.172661871,0.149038462,38021,20938,22283,17440,16881600,10997800,5883800
"1019",230310220002,"York",1858,NA,1858,37,1821,"Rural",964,141,191,121,137,171,137,30,26,10,894,121,165,99,156,186,100,29,25,13,0.170774648,0.15008726,0.160385627,45357,24057,27054,19286,29411000,18889400,10521600
"1020",230310225001,"York",1269,NA,1269,34,1235,"Rural",624,81,91,53,107,100,84,67,31,10,645,84,81,56,75,97,83,80,49,40,0.157647059,0.160599572,0.159192825,38125,21080,27000,15741,16891800,10772600,6119200
"1021",230310225002,"York",922,NA,922,22,900,"Rural",468,60,76,39,65,74,87,25,34,8,454,63,58,46,52,89,65,40,25,16,0.22327044,0.15483871,0.189490446,33304,19338,28000,12460,12711200,8342800,4368400
"1022",230310225003,"York",662,NA,662,10,652,"Rural",333,33,61,37,51,54,32,24,35,6,329,44,36,35,56,56,32,28,31,11,0.191111111,0.134199134,0.162280702,30139,19135,21563,14861,7133600,4628500,2505100
"1023",230310230001,"York",951,NA,951,20,931,"Rural",468,71,65,51,90,74,42,40,28,7,483,64,64,50,89,86,43,40,35,12,0.182098765,0.197014925,0.189681335,41544,24137,31667,18977,14001900,9202400,4799500
"1024",230310230002,"York",1289,NA,1289,21,1268,"Rural",654,88,117,77,96,112,78,48,17,21,635,101,89,68,90,126,63,38,39,21,0.198529412,0.213429257,0.206060606,40250,21223,24952,17500,18420700,12540000,5880700
"1025",230310235001,"York",1328,NA,1328,15,1313,"Rural",696,90,109,64,88,151,83,65,35,11,632,81,97,48,104,119,79,58,31,15,0.137168142,0.173120729,0.154882155,38654,21964,25660,16080,16649600,10962200,5687400
"1026",230310235002,"York",965,NA,965,5,960,"Rural",483,41,56,23,56,108,49,88,49,13,482,52,65,25,64,79,58,66,53,20,0.255263158,0.171745152,0.214574899,36765,20000,27311,10850,13852400,10228600,3623800
"1027",230310235003,"York",1180,40,1140,26,1114,"Rural",588,88,114,48,84,99,79,45,26,5,592,68,96,50,114,98,73,40,40,13,0.205479452,0.16507177,0.183908046,40707,21863,26713,16161,15370000,9837700,5532300
"1028",230310235004,"York",964,268,696,29,667,"Rural",466,48,54,12,75,98,55,61,52,11,498,78,86,22,82,81,55,37,28,29,0.092696629,0.182662539,0.135493373,41875,22835,24871,20208,15193800,9656700,5537100
"1029",230310235005,"York",1362,NA,1362,8,1354,"Rural",669,89,106,62,87,124,114,43,39,5,693,113,60,69,103,149,68,63,35,33,0.213151927,0.174180328,0.192680301,42188,22092,27679,15000,22268600,13957600,8311000
"1030",230310240001,"York",1052,NA,1052,NA,1052,"Rural",550,69,91,54,101,116,46,28,45,0,502,86,67,35,91,135,30,27,21,10,0.055555556,0.12012012,0.085794655,39702,22154,24851,16774,14511100,8887600,5623500
"1031",230310240002,"York",1802,NA,1802,NA,1802,"Rural",887,241,116,122,221,94,52,28,7,6,915,196,146,147,238,127,46,9,0,6,0.167728238,0.211045365,0.190184049,46563,24973,34952,15792,25383500,16853800,8529700
"1032",230310240003,"York",2531,NA,2531,36,2495,"Rural",1281,170,206,138,212,238,173,70,50,24,1250,176,214,116,223,230,130,60,67,34,0.17253949,0.206388206,0.1893708,46522,24042,29375,17634,41829000,28842100,12987000
"1033",230310240004,"York",829,NA,829,25,804,"Rural",431,104,41,48,75,51,51,36,6,19,398,62,52,25,78,65,39,49,14,14,0.208633094,0.105633803,0.15658363,40417,22434,32500,15469,12067800,8093300,3974500
"1034",230310245001,"York",1805,NA,1805,70,1735,"Rural",931,202,129,83,188,129,116,47,28,9,874,142,100,89,212,121,108,42,27,33,0.17211704,0.179276316,0.175777965,53056,27244,32891,21161,32848000,21371100,11476900
"1035",230310245002,"York",1088,NA,1088,NA,1088,"Rural",544,99,74,18,86,128,63,48,28,0,544,53,69,62,76,144,53,71,11,5,0.185983827,0.202020202,0.194263364,50893,30081,36000,21500,19944300,11618700,8325700
"1036",230310245003,"York",1653,NA,1653,19,1634,"Rural",835,95,178,73,140,120,135,67,23,4,818,100,144,92,107,168,132,42,30,3,0.172284644,0.072796935,0.123106061,50341,21081,33438,13846,30860400,23417900,7442400
"1037",230310245004,"York",1054,NA,1054,37,1017,"Rural",495,60,91,29,71,93,66,41,31,13,559,76,84,37,91,119,63,45,40,4,0.12238806,0.093506494,0.106944444,39884,24524,28580,20987,16306700,8971800,7334900
"1038",230310251001,"York",2256,1251,1005,29,976,"Urban",1107,181,177,104,177,200,153,42,52,21,1149,183,192,123,205,193,100,47,74,32,0.282828283,0.148965517,0.21438646,52083,28333,36067,18346,36693800,25081400,11612500
"1039",230310251002,"York",1321,732,589,NA,589,"Urban",624,46,107,60,93,96,110,46,51,15,697,47,79,56,99,116,119,87,68,26,0.149659864,0.130353818,0.139059305,49821,25464,30800,20481,21484400,13126000,8358400
"1040",230310252011,"York",620,620,NA,NA,NA,"Urban",363,22,64,76,90,50,29,9,23,0,257,52,33,49,48,46,18,3,8,0,0.146153846,0.087248322,0.124694377,13715,13553,13667,13478,6887500,4384000,2503500
"1041",230310252012,"York",1666,1666,NA,NA,NA,"Urban",768,20,105,157,67,150,71,76,95,27,898,67,95,157,107,125,70,70,116,91,0.139146568,0.093206951,0.114334471,27979,19836,23203,14762,25758500,12286000,13472500
"1042",230310252013,"York",1233,1233,NA,NA,NA,"Urban",575,36,97,109,112,50,47,71,37,16,658,107,14,117,55,67,46,100,73,79,0.116847826,0.07032967,0.091130012,28529,20371,23259,16146,13988800,8434200,5554600
"1043",230310252014,"York",2411,2411,NA,NA,NA,"Urban",1114,217,108,237,238,129,58,51,60,16,1297,166,134,270,208,172,110,118,43,76,0.16194332,0.11137163,0.134880803,32396,19821,22003,15472,27587200,15196600,12390600
"1044",230310252021,"York",1322,1322,NA,NA,NA,"Urban",576,129,91,50,136,34,37,37,43,19,746,152,137,133,110,40,55,51,60,8,0.106382979,0.051413882,0.076601671,18533,14167,24615,12000,10018700,6756800,3261900
"1045",230310252026,"York",676,676,NA,NA,NA,"Urban",319,24,53,23,76,32,52,0,37,22,357,14,8,24,55,28,33,52,85,58,0.173160173,0.13803681,0.152603232,31213,24375,30682,18667,9020200,5404900,3615300
"1046",230310252027,"York",1689,1689,NA,NA,NA,"Urban",851,136,98,152,162,98,73,41,59,32,838,114,99,155,151,92,73,46,74,34,0.119266055,0.145454545,0.132420091,30417,21399,24722,17232,21479400,12438800,9040700
"1047",230310252028,"York",2141,2141,NA,NA,NA,"Urban",995,141,134,191,87,192,83,83,68,16,1146,159,136,149,190,188,115,83,85,41,0.142410016,0.098782138,0.119013062,35417,22451,26311,19198,33519200,20163300,13356000
"1048",230310252029,"York",1007,1007,NA,NA,NA,"Urban",444,75,42,83,51,61,28,72,9,23,563,59,25,152,98,72,47,68,7,35,0.162068966,0.153301887,0.156862745,25096,17824,28207,16619,11427300,5193300,6234000
"1049",230310253001,"York",1704,613,1091,NA,1091,"Rural",791,63,92,64,101,182,141,60,62,26,913,113,72,55,101,110,127,82,141,112,0.236180905,0.136947218,0.182588598,52344,25707,30889,21464,27476500,18310000,9166500
"1050",230310253002,"York",937,54,883,8,875,"Rural",440,66,46,48,89,79,73,34,5,0,497,51,95,38,74,94,83,49,13,0,0.076923077,0.182336182,0.133846154,58333,28343,31683,23000,19830400,11989300,7841100
"1051",230310254001,"York",497,NA,497,NA,497,"Rural",211,23,18,56,15,11,25,17,28,18,286,18,16,39,36,51,46,25,31,24,0.611842105,0.49790795,0.542199488,55655,35882,21172,40438,11631100,4685100,6946000
"1052",230310254002,"York",1462,1155,307,NA,307,"Urban",577,49,109,98,38,72,95,58,32,26,885,27,249,238,49,113,95,47,47,20,0.446685879,0.396039604,0.419440746,52381,9464,19821,7143,21301800,12203300,9098500
"1053",230310260001,"York",1313,117,1196,NA,1196,"Rural",672,92,129,28,145,99,63,84,25,7,641,68,72,61,82,154,67,89,48,0,0.230248307,0.278586279,0.255411255,57885,25652,31161,21328,24382100,15557800,8824200
"1054",230310260002,"York",2258,NA,2258,16,2242,"Rural",1148,162,168,130,183,206,163,65,52,19,1110,178,140,110,211,195,167,43,52,14,0.130434783,0.172043011,0.151031271,48134,25763,31280,21533,39105100,22986500,16118600
"1055",230310270001,"York",1197,1056,141,NA,141,"Urban",487,40,44,20,77,60,91,59,63,33,710,59,87,59,99,73,138,73,90,32,0.655086849,0.460980036,0.542976939,55179,30167,38250,23500,23025400,14177200,8848200
"1056",230310270002,"York",648,437,211,NA,211,"Urban",310,64,19,13,23,49,53,24,45,20,338,37,25,7,35,82,58,39,32,23,0.490909091,0.452898551,0.469758065,53553,26346,26442,26298,12772600,6138000,6634600
"1057",230310270003,"York",1875,NA,1875,51,1824,"Rural",950,108,130,85,93,202,181,84,59,8,925,71,131,61,124,181,153,86,58,60,0.393124066,0.402315485,0.397794118,54583,25169,31500,19375,47196700,31350300,15846300
"1058",230310280011,"York",1388,NA,1388,NA,1388,"Rural",659,117,107,36,141,126,52,42,38,0,729,122,95,29,183,128,75,63,23,11,0.304761905,0.318897638,0.3125,50625,24207,26477,22679,24009900,13892300,10117600
"1059",230310280012,"York",1146,63,1083,22,1061,"Rural",601,147,116,42,76,105,29,35,25,26,545,72,99,40,105,99,58,34,22,16,0.3375,0.398826979,0.36913767,55167,25264,36761,18276,16920200,11118700,5801500
"1060",230310280013,"York",501,382,119,NA,119,"Urban",236,27,99,7,38,44,21,0,0,0,265,64,51,27,37,45,14,6,14,7,0.418181818,0.184397163,0.28685259,42000,17625,27321,8500,6535800,5364400,1171400
"1061",230310280021,"York",1133,1133,NA,NA,NA,"Urban",499,0,76,17,10,72,111,87,75,51,634,21,76,50,40,73,139,96,114,25,0.628078818,0.535783366,0.576381365,49643,26125,49732,20288,27413500,20937700,6475700
"1062",230310280022,"York",1799,1721,78,NA,78,"Urban",836,99,205,21,62,233,108,55,40,13,963,136,129,50,121,221,154,36,90,26,0.6121673,0.524444444,0.56286428,65481,29911,46435,20417,46838800,32442300,14396500
"1063",230310280023,"York",943,815,128,NA,128,"Urban",438,40,55,42,51,57,87,76,30,0,505,53,61,31,29,113,58,72,43,45,0.417159763,0.347826087,0.379972565,33611,19668,23056,18598,15139000,9108700,6030300
"1064",230310280024,"York",1936,1759,177,NA,177,"Urban",902,79,129,116,95,156,148,56,56,67,1034,96,68,98,106,164,156,61,87,198,0.479495268,0.386524823,0.426351351,47679,25867,32045,20933,34681800,22106400,12575300
"1065",230310280025,"York",1630,1257,373,NA,373,"Urban",710,114,64,50,156,75,108,59,22,62,920,96,153,31,170,149,89,74,97,61,0.417153996,0.32677761,0.366269165,51250,26486,37426,20375,32398400,19704300,12694100
"1066",230310290001,"York",1218,NA,1218,7,1211,"Rural",682,95,109,60,141,108,83,46,31,9,536,48,93,40,59,138,50,60,35,13,0.205417607,0.201058201,0.203410475,43000,23831,30972,20238,19051500,12816600,6234900
"1067",230310290002,"York",1279,NA,1279,NA,1279,"Rural",622,38,84,61,98,75,79,57,103,27,657,95,29,43,85,86,100,60,119,40,0.190889371,0.140926641,0.164453524,37049,24107,28036,18125,17588600,11459100,6129500
"1068",230310301001,"York",1980,1633,347,NA,347,"Urban",952,116,164,163,133,159,85,75,45,12,1028,160,166,127,175,163,99,35,89,14,0.056291391,0.086821705,0.072057646,45185,22247,29375,18667,29343500,18120300,11223200
"1069",230310301002,"York",1089,1089,NA,NA,NA,"Urban",517,69,71,70,64,70,68,34,41,30,572,34,45,64,37,127,63,44,103,55,0.224924012,0.153846154,0.183673469,31193,22813,31071,17115,13889900,8709100,5180800
"1070",230310301003,"York",1375,363,1012,67,945,"Rural",656,75,140,33,133,107,61,58,35,14,719,132,125,86,103,87,51,55,50,30,0.260368664,0.232394366,0.246511628,41000,23009,32065,14883,19954000,13754200,6199800
